worker#,obj-id,open+read-data-time,wrkr-num-objs,mean-obj-time,num-dsets,mean-dset-time,pb-size,num-workers,obj-type,tot-num-obj,total-runtime
2,aeqdsk_doutl,0.062237436000003754,63,0.000987895809523869,126,0.0004939479047619345,0,8,signals,61,28.849685455000014
3,aeqdsk_doutl,0.06138008699997499,63,0.0009742870952376983,126,0.00048714354761884913,0,8,signals,61,28.849685455000014
4,aeqdsk_doutl,0.06618656099999498,63,0.0010505803333332538,126,0.0005252901666666269,0,8,signals,61,28.849685455000014
5,aeqdsk_doutl,0.06328128600000582,63,0.0010044648571429496,126,0.0005022324285714748,0,8,signals,61,28.849685455000014
6,aeqdsk_doutl,0.06884307699999681,63,0.0010927472539682033,126,0.0005463736269841016,0,8,signals,61,28.849685455000014
7,aeqdsk_doutl,0.06500569199999973,63,0.0010318363809523766,126,0.0005159181904761883,0,8,signals,61,28.849685455000014
8,aeqdsk_doutl,0.06073804500002211,59,0.0010294583898308833,118,0.0005147291949154417,0,8,signals,61,28.849685455000014
1,aeqdsk_doutu,0.06322106599998278,63,0.0010035089841267109,126,0.0005017544920633554,0,8,signals,61,28.849685455000014
2,aeqdsk_doutu,0.06264353800000322,63,0.000994341873015924,126,0.000497170936507962,0,8,signals,61,28.849685455000014
3,aeqdsk_doutu,0.062475534999975935,63,0.0009916751587297767,126,0.0004958375793648884,0,8,signals,61,28.849685455000014
4,aeqdsk_doutu,0.06393373399998836,63,0.0010148211746029898,126,0.0005074105873014949,0,8,signals,61,28.849685455000014
5,aeqdsk_doutu,0.06035543900000562,63,0.0009580228412699305,126,0.0004790114206349652,0,8,signals,61,28.849685455000014
6,aeqdsk_doutu,0.06527744900000698,63,0.001036149984127095,126,0.0005180749920635475,0,8,signals,61,28.849685455000014
7,aeqdsk_doutu,0.06702125699999328,63,0.0010638294761903695,126,0.0005319147380951848,0,8,signals,61,28.849685455000014
8,aeqdsk_doutu,0.062329939000022705,59,0.0010564396440681815,118,0.0005282198220340908,0,8,signals,61,28.849685455000014
1,aeqdsk_eout,0.06235204699999031,63,0.0009897150317458778,126,0.0004948575158729389,0,8,signals,61,28.849685455000014
2,aeqdsk_eout,0.06613546599999154,63,0.0010497693015871672,126,0.0005248846507935836,0,8,signals,61,28.849685455000014
3,aeqdsk_eout,0.06178993199998217,63,0.0009807925714282884,126,0.0004903962857141442,0,8,signals,61,28.849685455000014
4,aeqdsk_eout,0.06730513200000132,63,0.0010683354285714495,126,0.0005341677142857247,0,8,signals,61,28.849685455000014
5,aeqdsk_eout,0.06058536499998013,63,0.0009616724603171449,126,0.00048083623015857243,0,8,signals,61,28.849685455000014
6,aeqdsk_eout,0.06137081500000363,63,0.0009741399206349783,126,0.0004870699603174891,0,8,signals,61,28.849685455000014
7,aeqdsk_eout,0.0631375000000105,63,0.0010021825396827064,126,0.0005010912698413532,0,8,signals,61,28.849685455000014
8,aeqdsk_eout,0.05723858200002496,59,0.0009701454576275417,118,0.00048507272881377086,0,8,signals,61,28.849685455000014
1,aeqdsk_kappa,0.07669928499998946,63,0.001217448968253801,126,0.0006087244841269005,0,8,signals,61,28.849685455000014
2,aeqdsk_kappa,0.07385995599997841,63,0.0011723802539679114,126,0.0005861901269839557,0,8,signals,61,28.849685455000014
3,aeqdsk_kappa,0.07025286000001074,63,0.0011151247619049325,126,0.0005575623809524662,0,8,signals,61,28.849685455000014
4,aeqdsk_kappa,0.07703840899998227,63,0.0012228318888886074,126,0.0006114159444443037,0,8,signals,61,28.849685455000014
5,aeqdsk_kappa,0.07201754299998697,63,0.0011431356031743965,126,0.0005715678015871982,0,8,signals,61,28.849685455000014
6,aeqdsk_kappa,0.09692615099999102,63,0.0015385103333331908,126,0.0007692551666665954,0,8,signals,61,28.849685455000014
7,aeqdsk_kappa,0.08726371599999538,63,0.0013851383492062758,126,0.0006925691746031379,0,8,signals,61,28.849685455000014
8,aeqdsk_kappa,0.06524925799999437,59,0.0011059196271185486,118,0.0005529598135592743,0,8,signals,61,28.849685455000014
1,aeqdsk_li,0.07181594399997948,63,0.0011399356190472934,126,0.0005699678095236467,0,8,signals,61,28.849685455000014
2,aeqdsk_li,0.06892547399999671,63,0.0010940551428570906,126,0.0005470275714285453,0,8,signals,61,28.849685455000014
3,aeqdsk_li,0.09280933099998379,63,0.0014731639841267267,126,0.0007365819920633634,0,8,signals,61,28.849685455000014
4,aeqdsk_li,0.06495319500001528,63,0.0010310030952383378,126,0.0005155015476191689,0,8,signals,61,28.849685455000014
5,aeqdsk_li,0.09407725399998412,63,0.001493289746031494,126,0.000746644873015747,0,8,signals,61,28.849685455000014
6,aeqdsk_li,0.093712695000022,63,0.0014875030952384443,126,0.0007437515476192222,0,8,signals,61,28.849685455000014
7,aeqdsk_li,0.06297047300000713,63,0.0009995313174604307,126,0.0004997656587302153,0,8,signals,61,28.849685455000014
8,aeqdsk_li,0.06405249299999127,59,0.0010856354745761234,118,0.0005428177372880617,0,8,signals,61,28.849685455000014
1,aeqdsk_obott,0.06372626399999604,63,0.0010115279999999372,126,0.0005057639999999686,0,8,signals,61,28.849685455000014
2,aeqdsk_obott,0.06907600899998556,63,0.0010964445873013582,126,0.0005482222936506791,0,8,signals,61,28.849685455000014
3,aeqdsk_obott,0.0879936480000083,63,0.0013967245714287032,126,0.0006983622857143516,0,8,signals,61,28.849685455000014
4,aeqdsk_obott,0.06430506899999955,63,0.0010207153809523738,126,0.0005103576904761869,0,8,signals,61,28.849685455000014
5,aeqdsk_obott,0.0657853790000047,63,0.0010442123650794396,126,0.0005221061825397198,0,8,signals,61,28.849685455000014
6,aeqdsk_obott,0.068337635000006,63,0.0010847243650794604,126,0.0005423621825397302,0,8,signals,61,28.849685455000014
7,aeqdsk_obott,0.08129365799999277,63,0.0012903755238094091,126,0.0006451877619047046,0,8,signals,61,28.849685455000014
8,aeqdsk_obott,0.06242007699998453,59,0.0010579674067793987,118,0.0005289837033896994,0,8,signals,61,28.849685455000014
1,aeqdsk_otop,0.08691262900001107,63,0.0013795655396827153,126,0.0006897827698413577,0,8,signals,61,28.849685455000014
2,aeqdsk_otop,0.0899118709999982,63,0.001427172555555527,126,0.0007135862777777635,0,8,signals,61,28.849685455000014
3,aeqdsk_otop,0.08555302299998857,63,0.0013579844920633107,126,0.0006789922460316553,0,8,signals,61,28.849685455000014
4,aeqdsk_otop,0.08623387700001217,63,0.0013687916984128916,126,0.0006843958492064458,0,8,signals,61,28.849685455000014
5,aeqdsk_otop,0.06279706799998053,63,0.000996778857142548,126,0.000498389428571274,0,8,signals,61,28.849685455000014
6,aeqdsk_otop,0.08803488299997753,63,0.0013973790952377385,126,0.0006986895476188693,0,8,signals,61,28.849685455000014
7,aeqdsk_otop,0.06418392899999503,63,0.001018792523809445,126,0.0005093962619047225,0,8,signals,61,28.849685455000014
8,aeqdsk_otop,0.061311993000003895,59,0.0010391863220339643,118,0.0005195931610169821,0,8,signals,61,28.849685455000014
1,aeqdsk_q0,0.06211394899997913,63,0.000985935698412367,126,0.0004929678492061835,0,8,signals,61,28.849685455000014
2,aeqdsk_q0,0.06492316599999981,63,0.0010305264444444415,126,0.0005152632222222207,0,8,signals,61,28.849685455000014
3,aeqdsk_q0,0.08963810700001318,63,0.0014228270952383044,126,0.0007114135476191522,0,8,signals,61,28.849685455000014
4,aeqdsk_q0,0.07068471599998816,63,0.001121979619047431,126,0.0005609898095237155,0,8,signals,61,28.849685455000014
5,aeqdsk_q0,0.06225980600001435,63,0.0009882508888891166,126,0.0004941254444445583,0,8,signals,61,28.849685455000014
6,aeqdsk_q0,0.08958243199998606,63,0.0014219433650791437,126,0.0007109716825395719,0,8,signals,61,28.849685455000014
7,aeqdsk_q0,0.0642171469999937,63,0.0010193197936506936,126,0.0005096598968253468,0,8,signals,61,28.849685455000014
8,aeqdsk_q0,0.05840538999999012,59,0.0009899218644066122,118,0.0004949609322033061,0,8,signals,61,28.849685455000014
1,aeqdsk_q95,0.0632740660000195,63,0.0010043502539685636,126,0.0005021751269842818,0,8,signals,61,28.849685455000014
2,aeqdsk_q95,0.060914024999988214,63,0.0009668892857140986,126,0.0004834446428570493,0,8,signals,61,28.849685455000014
3,aeqdsk_q95,0.06431074200000353,63,0.0010208054285714846,126,0.0005104027142857423,0,8,signals,61,28.849685455000014
4,aeqdsk_q95,0.06281824600000618,63,0.000997115015873114,126,0.000498557507936557,0,8,signals,61,28.849685455000014
5,aeqdsk_q95,0.07118885899998872,63,0.00112998188888871,126,0.000564990944444355,0,8,signals,61,28.849685455000014
6,aeqdsk_q95,0.0925727719999827,63,0.001469409079364805,126,0.0007347045396824025,0,8,signals,61,28.849685455000014
7,aeqdsk_q95,0.06929996899998514,63,0.001099999507936272,126,0.000549999753968136,0,8,signals,61,28.849685455000014
8,aeqdsk_q95,0.0581854250000049,59,0.0009861936440678796,118,0.0004930968220339398,0,8,signals,61,28.849685455000014
1,aeqdsk_qstar,0.06285048099999813,63,0.0009976266825396528,126,0.0004988133412698264,0,8,signals,61,28.849685455000014
2,aeqdsk_qstar,0.0615282910000019,63,0.0009766395396825697,126,0.0004883197698412849,0,8,signals,61,28.849685455000014
3,aeqdsk_qstar,0.06400680699999839,63,0.001015981063492038,126,0.000507990531746019,0,8,signals,61,28.849685455000014
4,aeqdsk_qstar,0.08189938500001404,63,0.0012999902380954609,126,0.0006499951190477304,0,8,signals,61,28.849685455000014
5,aeqdsk_qstar,0.08170308900000123,63,0.001296874428571448,126,0.000648437214285724,0,8,signals,61,28.849685455000014
6,aeqdsk_qstar,0.0862505839999983,63,0.0013690568888888618,126,0.0006845284444444309,0,8,signals,61,28.849685455000014
7,aeqdsk_qstar,0.061269472999981645,63,0.0009725313174600262,126,0.0004862656587300131,0,8,signals,61,28.849685455000014
8,aeqdsk_qstar,0.0658331129999965,59,0.001115815474576212,118,0.000557907737288106,0,8,signals,61,28.849685455000014
1,aeqdsk_rmagx,0.06474396099997648,63,0.0010276819206345472,126,0.0005138409603172736,0,8,signals,61,28.849685455000014
2,aeqdsk_rmagx,0.06470336199998883,63,0.0010270374920633147,126,0.0005135187460316574,0,8,signals,61,28.849685455000014
3,aeqdsk_rmagx,0.06195884100000626,63,0.000983473666666766,126,0.000491736833333383,0,8,signals,61,28.849685455000014
4,aeqdsk_rmagx,0.0898819450000019,63,0.00142669753968257,126,0.000713348769841285,0,8,signals,61,28.849685455000014
5,aeqdsk_rmagx,0.06765969799999993,63,0.0010739634603174593,126,0.0005369817301587297,0,8,signals,61,28.849685455000014
6,aeqdsk_rmagx,0.06595506499999715,63,0.0010469057936507483,126,0.0005234528968253742,0,8,signals,61,28.849685455000014
7,aeqdsk_rmagx,0.08832017399998904,63,0.0014019075238093498,126,0.0007009537619046749,0,8,signals,61,28.849685455000014
8,aeqdsk_rmagx,0.08360542900001633,59,0.0014170411694918023,118,0.0007085205847459011,0,8,signals,61,28.849685455000014
1,aeqdsk_ssep,0.08281264300001112,63,0.0013144863968255734,126,0.0006572431984127867,0,8,signals,61,28.849685455000014
2,aeqdsk_ssep,0.06545832499998028,63,0.0010390210317457187,126,0.0005195105158728593,0,8,signals,61,28.849685455000014
3,aeqdsk_ssep,0.0673969230000182,63,0.0010697924285717176,126,0.0005348962142858588,0,8,signals,61,28.849685455000014
4,aeqdsk_ssep,0.08886839199999486,63,0.0014106093968253152,126,0.0007053046984126576,0,8,signals,61,28.849685455000014
5,aeqdsk_ssep,0.06153743600000894,63,0.0009767846984128402,126,0.0004883923492064201,0,8,signals,61,28.849685455000014
6,aeqdsk_ssep,0.06142753500000708,63,0.0009750402380953506,126,0.0004875201190476753,0,8,signals,61,28.849685455000014
7,aeqdsk_ssep,0.07354108299998074,63,0.001167318777777472,126,0.000583659388888736,0,8,signals,61,28.849685455000014
8,aeqdsk_ssep,0.08294300399998633,59,0.0014058136271184124,118,0.0007029068135592062,0,8,signals,61,28.849685455000014
1,aeqdsk_ssibry,0.062069085999979734,63,0.0009852235873012657,126,0.0004926117936506328,0,8,signals,61,28.849685455000014
2,aeqdsk_ssibry,0.06311046400000464,63,0.0010017533968254705,126,0.0005008766984127352,0,8,signals,61,28.849685455000014
3,aeqdsk_ssibry,0.06755505500001391,63,0.0010723024603176811,126,0.0005361512301588406,0,8,signals,61,28.849685455000014
4,aeqdsk_ssibry,0.061735663000007435,63,0.0009799311587302768,126,0.0004899655793651384,0,8,signals,61,28.849685455000014
5,aeqdsk_ssibry,0.06215682100000208,63,0.0009866162063492394,126,0.0004933081031746197,0,8,signals,61,28.849685455000014
6,aeqdsk_ssibry,0.08419369199998528,63,0.0013364078095235757,126,0.0006682039047617879,0,8,signals,61,28.849685455000014
7,aeqdsk_ssibry,0.06139932100001033,63,0.0009745923968255608,126,0.0004872961984127804,0,8,signals,61,28.849685455000014
8,aeqdsk_ssibry,0.06046508800000083,59,0.0010248320000000141,118,0.0005124160000000071,0,8,signals,61,28.849685455000014
1,aeqdsk_time,0.09150183799999922,63,0.0014524101269841147,126,0.0007262050634920574,0,8,signals,61,28.849685455000014
2,aeqdsk_time,0.11523873799998796,63,0.0018291863174601263,126,0.0009145931587300632,0,8,signals,61,28.849685455000014
3,aeqdsk_time,0.09582402000000911,63,0.001521016190476335,126,0.0007605080952381675,0,8,signals,61,28.849685455000014
4,aeqdsk_time,0.09052837699999827,63,0.0014369583650793378,126,0.0007184791825396689,0,8,signals,61,28.849685455000014
5,aeqdsk_time,0.08340090499999064,63,0.0013238238888887404,126,0.0006619119444443702,0,8,signals,61,28.849685455000014
6,aeqdsk_time,0.09235240500001396,63,0.001465911190476412,126,0.000732955595238206,0,8,signals,61,28.849685455000014
7,aeqdsk_time,0.09001683100001401,63,0.0014288385873018096,126,0.0007144192936509048,0,8,signals,61,28.849685455000014
8,aeqdsk_time,0.10232845100000532,59,0.0017343805254238188,118,0.0008671902627119094,0,8,signals,61,28.849685455000014
1,aeqdsk_time2,0.061912476999992805,63,0.0009827377301586159,126,0.0004913688650793079,0,8,signals,61,28.849685455000014
2,aeqdsk_time2,0.081010617000004,63,0.001285882809523873,126,0.0006429414047619365,0,8,signals,61,28.849685455000014
3,aeqdsk_time2,0.06681359600000292,63,0.0010605332698413162,126,0.0005302666349206581,0,8,signals,61,28.849685455000014
4,aeqdsk_time2,0.06881818699997666,63,0.0010923521746028042,126,0.0005461760873014021,0,8,signals,61,28.849685455000014
5,aeqdsk_time2,0.06432750999999826,63,0.0010210715873015595,126,0.0005105357936507798,0,8,signals,61,28.849685455000014
6,aeqdsk_time2,0.08849584200001459,63,0.0014046959047621364,126,0.0007023479523810682,0,8,signals,61,28.849685455000014
7,aeqdsk_time2,0.08629406799997241,63,0.0013697471111106731,126,0.0006848735555553366,0,8,signals,61,28.849685455000014
8,aeqdsk_time2,0.0712815800000044,59,0.0012081623728814304,118,0.0006040811864407152,0,8,signals,61,28.849685455000014
1,aeqdsk_vloopt,0.06859963699997706,63,0.001088883126983763,126,0.0005444415634918815,0,8,signals,61,28.849685455000014
2,aeqdsk_vloopt,0.06699829299998328,63,0.0010634649682537028,126,0.0005317324841268514,0,8,signals,61,28.849685455000014
3,aeqdsk_vloopt,0.06286652299999673,63,0.0009978813174602657,126,0.0004989406587301328,0,8,signals,61,28.849685455000014
4,aeqdsk_vloopt,0.0670758459999945,63,0.001064695968253881,126,0.0005323479841269405,0,8,signals,61,28.849685455000014
5,aeqdsk_vloopt,0.06904880299998695,63,0.0010960127460315388,126,0.0005480063730157694,0,8,signals,61,28.849685455000014
6,aeqdsk_vloopt,0.09044578399999637,63,0.0014356473650793075,126,0.0007178236825396537,0,8,signals,61,28.849685455000014
7,aeqdsk_vloopt,0.08926243900000941,63,0.0014168641111112605,126,0.0007084320555556302,0,8,signals,61,28.849685455000014
8,aeqdsk_vloopt,0.057134606000005306,59,0.0009683831525424628,118,0.0004841915762712314,0,8,signals,61,28.849685455000014
1,aeqdsk_wplasm,0.06236698200001456,63,0.0009899520952383262,126,0.0004949760476191631,0,8,signals,61,28.849685455000014
2,aeqdsk_wplasm,0.06251638099999468,63,0.0009923235079364234,126,0.0004961617539682117,0,8,signals,61,28.849685455000014
3,aeqdsk_wplasm,0.06926381899998546,63,0.0010994256984124676,126,0.0005497128492062338,0,8,signals,61,28.849685455000014
4,aeqdsk_wplasm,0.06343325200001004,63,0.0010068770158731754,126,0.0005034385079365877,0,8,signals,61,28.849685455000014
5,aeqdsk_wplasm,0.06330397199999993,63,0.0010048249523809513,126,0.0005024124761904757,0,8,signals,61,28.849685455000014
6,aeqdsk_wplasm,0.07234861999998543,63,0.0011483907936505624,126,0.0005741953968252812,0,8,signals,61,28.849685455000014
7,aeqdsk_wplasm,0.061009815000005574,63,0.0009684097619048503,126,0.00048420488095242517,0,8,signals,61,28.849685455000014
8,aeqdsk_wplasm,0.06955043700000374,59,0.0011788209661017584,118,0.0005894104830508792,0,8,signals,61,28.849685455000014
1,aeqdsk_xnnc,0.06498036200000001,63,0.0010314343174603177,126,0.0005157171587301589,0,8,signals,61,28.849685455000014
2,aeqdsk_xnnc,0.06577120800000102,63,0.0010439874285714447,126,0.0005219937142857224,0,8,signals,61,28.849685455000014
3,aeqdsk_xnnc,0.076202262999999,63,0.0012095597301587141,126,0.0006047798650793571,0,8,signals,61,28.849685455000014
4,aeqdsk_xnnc,0.06611668499999723,63,0.0010494711904761465,126,0.0005247355952380733,0,8,signals,61,28.849685455000014
5,aeqdsk_xnnc,0.06540471100001355,63,0.0010381700158732308,126,0.0005190850079366154,0,8,signals,61,28.849685455000014
6,aeqdsk_xnnc,0.08259988300000032,63,0.001311109253968259,126,0.0006555546269841295,0,8,signals,61,28.849685455000014
7,aeqdsk_xnnc,0.08829970700000445,63,0.0014015826507937214,126,0.0007007913253968607,0,8,signals,61,28.849685455000014
8,aeqdsk_xnnc,0.08369441499999652,59,0.001418549406779602,118,0.000709274703389801,0,8,signals,61,28.849685455000014
1,aeqdsk_zmagx,0.06184370100001502,63,0.000981646047619286,126,0.000490823023809643,0,8,signals,61,28.849685455000014
2,aeqdsk_zmagx,0.06145449499999245,63,0.0009754681746030547,126,0.00048773408730152737,0,8,signals,61,28.849685455000014
3,aeqdsk_zmagx,0.09071655700000747,63,0.0014399453492064678,126,0.0007199726746032339,0,8,signals,61,28.849685455000014
4,aeqdsk_zmagx,0.06178529999999682,63,0.0009807190476189972,126,0.0004903595238094986,0,8,signals,61,28.849685455000014
5,aeqdsk_zmagx,0.061162222000007205,63,0.000970828920635035,126,0.0004854144603175175,0,8,signals,61,28.849685455000014
6,aeqdsk_zmagx,0.08948838800000658,63,0.0014204506031747076,126,0.0007102253015873538,0,8,signals,61,28.849685455000014
7,aeqdsk_zmagx,0.07788389299997789,63,0.0012362522698409189,126,0.0006181261349204594,0,8,signals,61,28.849685455000014
8,aeqdsk_zmagx,0.07625797000000034,59,0.0012925079661017006,118,0.0006462539830508503,0,8,signals,61,28.849685455000014
1,bolo_axa_bright,1.6943974490000073,59,0.0287186008305086,177,0.009572866943502865,0,8,signals,61,28.849685455000014
2,bolo_axa_bright,1.6514290160000087,59,0.027990322305084893,177,0.009330107435028297,0,8,signals,61,28.849685455000014
3,bolo_axa_bright,1.6007061770000064,59,0.027130613169491634,177,0.009043537723163879,0,8,signals,61,28.849685455000014
4,bolo_axa_bright,1.7640072410000016,59,0.02989842781355935,177,0.009966142604519784,0,8,signals,61,28.849685455000014
5,bolo_axa_bright,1.6620436569999981,59,0.02817023147457624,177,0.00939007715819208,0,8,signals,61,28.849685455000014
6,bolo_axa_bright,1.7158187340000097,59,0.029081673457627282,177,0.009693891152542428,0,8,signals,61,28.849685455000014
7,bolo_axa_bright,1.3091036739999993,59,0.022188197864406768,177,0.007396065954802256,0,8,signals,61,28.849685455000014
8,bolo_axa_bright,1.2670139159999962,54,0.023463220666666597,162,0.007821073555555532,0,8,signals,61,28.849685455000014
1,bolo_axa_good,0.06785454199999208,63,0.0010770562222220965,126,0.0005385281111110482,0,8,signals,61,28.849685455000014
2,bolo_axa_good,0.12460748499998431,63,0.001977896587301338,126,0.000988948293650669,0,8,signals,61,28.849685455000014
3,bolo_axa_good,0.12574674699999377,63,0.0019959801111110124,126,0.0009979900555555062,0,8,signals,61,28.849685455000014
4,bolo_axa_good,0.07113177100001167,63,0.0011290757301589153,126,0.0005645378650794577,0,8,signals,61,28.849685455000014
5,bolo_axa_good,0.06377959799999644,63,0.0010123745714285149,126,0.0005061872857142574,0,8,signals,61,28.849685455000014
6,bolo_axa_good,0.06264550100001998,63,0.0009943730317463488,126,0.0004971865158731744,0,8,signals,61,28.849685455000014
7,bolo_axa_good,0.1307054600000015,63,0.002074689841269865,126,0.0010373449206349326,0,8,signals,61,28.849685455000014
8,bolo_axa_good,0.12270894100001328,59,0.002079812559322259,118,0.0010399062796611295,0,8,signals,61,28.849685455000014
1,bolo_axa_zo,0.07562459400000421,63,0.0012003903809524477,63,0.0012003903809524477,0,8,signals,61,28.849685455000014
2,bolo_axa_zo,0.06856463400001189,63,0.0010883275238097127,63,0.0010883275238097127,0,8,signals,61,28.849685455000014
3,bolo_axa_zo,0.06830477200000473,63,0.0010842027301588052,63,0.0010842027301588052,0,8,signals,61,28.849685455000014
4,bolo_axa_zo,0.08557482200001232,63,0.0013583305079367034,63,0.0013583305079367034,0,8,signals,61,28.849685455000014
5,bolo_axa_zo,0.06183841099999654,63,0.0009815620793650244,63,0.0009815620793650244,0,8,signals,61,28.849685455000014
6,bolo_axa_zo,0.0765792140000201,63,0.0012155430793653985,63,0.0012155430793653985,0,8,signals,61,28.849685455000014
7,bolo_axa_zo,0.11606807800001206,63,0.001842350444444636,63,0.001842350444444636,0,8,signals,61,28.849685455000014
8,bolo_axa_zo,0.33178669500000524,59,0.005623503305084834,59,0.005623503305084834,0,8,signals,61,28.849685455000014
